ticket_id,account_id,customer_segment,uk_region,support_channel,product_area,issue_category,priority_initial,submitted_at,day_of_week,hour_of_day,customer_tenure_months,contract_value_gbp,previous_tickets_90d,avg_sentiment_score,customer_message,message_length,contains_urgent_keyword,contains_refund_keyword,agent_queue_length_at_submit,assigned_agent,agent_experience_months,backlog_age_hours,first_response_minutes,reopened_last_90d,resolved_at,escalated_prior_to_resolution,resolution_hours,final_priority,sla_breached
TCK-202504167,ACC-12832,Enterprise,Yorkshire,email,Billing,bug,Critical,2025-12-29 22:21:00,Monday,22,16.0,175679.07,0,0.308,Client asks for urgent support regarding bug; impact: an integration partner is blocked.,88,0,0,16.0,Grace,10,0.75,94,0,2025-12-31 10:44:19,1,36.39,Critical,1
TCK-202504168,ACC-39991,SMB,London,email,Reporting,bug,High,2026-01-21 17:58:00,Wednesday,17,0.0,5234.0,0,-0.335,The user cannot complete a workflow in Reporting. Error appears during bug.,75,0,0,32.0,Grace,18,13.9,71,0,2026-01-23 03:53:40,1,33.93,High,1
TCK-202504169,ACC-69956,Mid-Market,Northern Ireland,web,Workflow Automation,data_quality,High,2025-09-25 01:35:00,Thursday,1,30.0,32255.33,1,0.025,Account team escalated a customer case connected to Workflow Automation. Main issue: data quality.,98,0,0,0.0,Leo,1,10.04,73,0,2025-09-26 10:46:18,1,33.19,High,1
TCK-202504170,ACC-37638,Public Sector,London,email,Payments,bug,High,2025-11-16 09:36:00,Sunday,9,47.0,14225.02,8,0.655,The user cannot complete a workflow in Payments. Error appears during bug.,74,0,0,16.0,Oliver,13,4.03,13,0,2025-11-17 18:36:32,1,33.01,Critical,1
TCK-202504171,ACC-54857,Enterprise,Scotland,phone,Api Integration,access_request,Critical,2025-10-29 05:36:00,Wednesday,5,0.0,108323.13,0,0.313,Customer reports access request in API Integration. They need help because the renewal review is due. ASAP.,107,1,0,24.0,Muhammad,1,25.15,86,0,2025-10-30 15:00:02,1,33.4,Critical,1
TCK-202504172,ACC-32329,SMB,South West,partner portal,Account Access,billing_query,Medium,2025-09-20 03:21:00,Saturday,3,24.0,4627.51,2,-0.508,Account team escalated a customer case connected to Account Access. Main issue: billing query.,94,0,0,36.0,Oliver,21,6.09,86,0,2025-09-21 15:11:12,0,35.84,Medium,0
TCK-202504173,ACC-56404,Enterprise,Northern Ireland,partner portal,Data Export,how_to,Critical,2025-10-25 02:55:00,Saturday,2,6.0,16437.01,6,-0.703,Client asks for urgent support regarding how to; impact: the renewal review is due.,83,0,0,72.0,Grace,1,5.83,223,0,2025-10-26 05:03:27,1,26.14,Critical,1
TCK-202504174,ACC-47061,Mid-Market,Yorkshire,email,Reporting,service_outage,Critical,2026-02-17 19:39:00,Tuesday,19,29.0,47469.36,0,-0.767,The user cannot complete a workflow in Reporting. Error appears during service outage. immediately.,99,1,0,14.0,Mia,28,41.55,125,0,2026-02-19 01:28:33,1,29.83,Critical,1
TCK-202504175,ACC-28591,Enterprise,Yorkshire,partner portal,Reporting,billing_query,Medium,2025-10-13 15:14:00,Monday,15,64.0,64764.38,3,-0.132,Client asks for urgent support regarding billing query; impact: the issue affects only one user.,96,0,0,50.0,Amelia,1,21.81,217,0,2025-10-15 05:19:00,0,38.08,Medium,0
TCK-202504176,ACC-16547,SMB,Northern Ireland,email,Workflow Automation,how_to,Medium,2026-01-06 09:48:00,Tuesday,9,26.0,10649.98,2,0.11,Client asks for urgent support regarding how to; impact: the issue affects only one user.,89,0,0,47.0,George,33,6.25,154,0,2026-01-07 01:29:02,0,15.68,Medium,0
TCK-202504177,ACC-96314,Mid-Market,Wales,email,Account Access,access_request,Medium,2026-01-21 07:58:00,Wednesday,7,31.0,16579.31,2,-0.712,Customer reports access request in Account Access. They need help because the renewal review is due.,100,0,0,9.0,Isla,24,0.32,163,0,2026-01-22 06:14:53,0,22.28,Medium,0
TCK-202504178,ACC-78969,SMB,Yorkshire,email,Reporting,service_outage,Critical,2025-09-09 16:12:00,Tuesday,16,2.0,7528.3,1,-0.563,Account team escalated a customer case connected to Reporting. Main issue: service outage. deadline.,100,1,0,60.0,Oliver,33,16.51,143,0,2025-09-10 23:42:03,1,31.5,Critical,1
TCK-202504179,ACC-19611,Enterprise,South West,web,Mobile App,integration_failure,Critical,2025-10-07 16:58:00,Tuesday,16,31.0,28488.3,0,-0.562,Client asks for urgent support regarding integration failure; impact: the issue affects only one user. immediately.,115,1,0,50.0,Grace,17,4.75,190,0,2025-10-08 16:31:13,1,23.55,Critical,1
TCK-202504180,ACC-35583,Enterprise,Wales,chat,Billing,performance,Critical,2025-09-10 00:43:00,Wednesday,0,27.0,52709.72,0,-0.175,Ticket raised through support queue for Billing; customer notes performance and asks for next steps.,100,0,0,41.0,Amelia,12,12.44,85,0,2025-09-11 08:22:06,1,31.65,Critical,1
TCK-202504181,ACC-20217,SMB,West Midlands,chat,Reporting,access_request,Medium,2025-10-13 22:39:00,Monday,22,29.0,4815.8,0,-0.094,Account team escalated a customer case connected to Reporting. Main issue: access request.,90,0,0,73.0,Oliver,1,0.3,184,0,2025-10-14 13:24:23,0,14.76,Medium,0
TCK-202504182,ACC-93077,Public Sector,Wales,phone,Billing,refund_request,Critical,2026-02-24 14:37:00,Tuesday,14,43.0,41659.0,6,-1.0,Ticket raised through support queue for Billing; customer notes refund request and asks for next steps. Customer mentions invoice correction.,141,0,1,64.0,Sophie,1,9.9,350,0,2026-02-26 19:30:21,1,52.89,Critical,1
TCK-202504183,ACC-75342,Mid-Market,Northern Ireland,phone,Billing,performance,Critical,2026-02-12 08:31:00,Thursday,8,57.0,11154.28,0,-0.926,Customer reports performance in Billing. They need help because a compliance deadline is near. immediately.,107,1,0,6.0,Amelia,27,18.49,1,0,2026-02-12 19:38:10,1,11.12,Critical,1
TCK-202504184,ACC-30489,Mid-Market,Scotland,email,Reporting,billing_query,High,2025-11-26 02:19:00,Wednesday,2,20.0,27009.15,3,-0.129,The user cannot complete a workflow in Reporting. Error appears during billing query. Customer mentions chargeback.,115,0,1,33.0,Isla,12,4.35,44,0,2025-11-27 07:05:41,1,28.78,High,1
TCK-202504185,ACC-68023,Mid-Market,South East,web,Account Access,bug,High,2025-11-08 08:53:00,Saturday,8,37.0,4426.36,9,0.578,Customer reports bug in Account Access. They need help because payment processing is blocked.,93,0,0,32.0,Harry,22,3.6,168,0,2025-11-10 02:59:15,1,42.1,High,1
TCK-202504186,ACC-80534,SMB,South East,partner portal,Mobile App,how_to,Medium,2025-09-06 01:56:00,Saturday,1,28.0,12317.85,0,-0.009,Ticket raised through support queue for Mobile App; customer notes how to and asks for next steps.,98,0,0,37.0,Harry,26,3.13,114,0,2025-09-06 18:08:26,0,16.21,Medium,0
TCK-202504187,ACC-77233,SMB,Northern Ireland,web,Reporting,bug,Critical,2025-09-09 06:35:00,Tuesday,6,42.0,7672.43,5,1.0,Account team escalated a customer case connected to Reporting. Main issue: bug.,79,0,0,26.0,Noah,18,3.87,25,0,2025-09-10 00:35:33,0,18.01,Medium,0
TCK-202504188,ACC-68220,SMB,South East,web,Reporting,how_to,High,2025-11-16 08:29:00,Sunday,8,20.0,5640.75,1,0.345,Ticket raised through support queue for Reporting; customer notes how to and asks for next steps.,97,0,0,47.0,Grace,44,16.31,116,0,2025-11-17 09:19:43,1,24.85,High,1
TCK-202504189,ACC-69958,SMB,South West,email,Mobile App,service_outage,Critical,2025-12-15 06:48:00,Monday,6,28.0,41139.03,3,-0.242,Ticket raised through support queue for Mobile App; customer notes service outage and asks for next steps. escalate.,116,1,0,24.0,Leo,35,58.9,209,0,2025-12-17 19:47:01,1,60.98,Critical,1
TCK-202504190,ACC-94567,Enterprise,London,web,Billing,bug,Critical,2026-01-07 13:40:00,Wednesday,13,47.0,113644.88,10,0.372,Ticket raised through support queue for Billing; customer notes bug and asks for next steps.,92,0,0,26.0,Mia,15,3.91,64,0,2026-01-09 01:25:33,1,35.76,Critical,1
TCK-202504191,ACC-48193,Mid-Market,London,chat,Account Access,data_quality,Critical,2025-09-12 10:35:00,Friday,10,29.0,6630.02,0,-0.949,The user cannot complete a workflow in Account Access. Error appears during data quality.,89,0,0,34.0,Leo,1,53.93,187,0,2025-09-14 07:24:06,1,44.82,Critical,1
TCK-202504192,ACC-83177,Enterprise,Wales,email,Reporting,integration_failure,Critical,2025-11-04 21:12:00,Tuesday,21,42.0,359187.61,2,-1.0,Account team escalated a customer case connected to Reporting. Main issue: integration failure. urgent.,103,1,0,23.0,Grace,8,20.3,244,0,2025-11-06 15:20:45,1,42.15,Critical,1
TCK-202504193,ACC-85028,SMB,Northern Ireland,email,Billing,bug,High,2025-11-10 00:31:00,Monday,0,41.0,3053.82,18,-0.009,Client asks for urgent support regarding bug; impact: payment processing is blocked. critical.,94,1,0,8.0,Muhammad,14,9.03,101,1,2025-11-11 09:27:20,1,32.94,High,1
TCK-202504194,ACC-79016,SMB,South West,email,Reporting,how_to,Critical,2025-12-16 21:01:00,Tuesday,21,40.0,36743.4,1,-0.104,Ticket raised through support queue for Reporting; customer notes how to and asks for next steps.,97,0,0,36.0,Leo,27,44.07,28,0,2025-12-17 22:22:55,1,25.37,Critical,1
TCK-202504195,ACC-57741,Enterprise,South West,web,Account Access,access_request,Critical,2026-01-26 12:53:00,Monday,12,47.0,76122.12,0,0.701,Account team escalated a customer case connected to Account Access. Main issue: access request.,95,0,0,18.0,Oliver,12,2.47,129,0,2026-01-26 20:27:43,1,7.58,Critical,1
TCK-202504196,ACC-12602,Mid-Market,East Midlands,web,Workflow Automation,refund_request,Medium,2026-02-12 04:30:00,Thursday,4,43.0,9151.13,1,0.085,Account team escalated a customer case connected to Workflow Automation. Main issue: refund request. Customer mentions credit.,126,0,1,21.0,Oliver,17,3.02,113,0,2026-02-13 01:22:15,0,20.87,Medium,0
TCK-202504197,ACC-30623,SMB,Greater Manchester,web,Payments,integration_failure,Critical,2025-11-10 00:21:00,Monday,0,40.0,8733.08,4,0.051,Account team escalated a customer case connected to Payments. Main issue: integration failure. urgent.,102,1,0,19.0,Amelia,14,13.55,102,0,2025-11-11 08:14:19,1,31.89,Critical,1
TCK-202504198,ACC-97135,SMB,Northern Ireland,partner portal,Billing,data_quality,Medium,2025-12-31 13:08:00,Wednesday,13,44.0,2323.92,2,0.463,Account team escalated a customer case connected to API Integration. Main issue: data quality.,94,0,0,33.0,Harry,25,10.64,143,0,2026-01-01 13:51:01,0,24.72,Medium,0
TCK-202504199,ACC-65789,Enterprise,Greater Manchester,web,Payments,integration_failure,Critical,2025-10-23 21:48:00,Thursday,21,9.0,35399.58,0,0.072,Customer reports integration failure in Payments. They need help because the customer is threatening cancellation. blocked.,123,1,0,30.0,Muhammad,8,1.7,146,0,2025-10-25 06:48:54,1,33.02,Critical,1
TCK-202504200,ACC-10657,Mid-Market,London,email,Data Export,service_outage,Critical,2025-09-25 02:27:00,Thursday,2,0.0,20827.18,0,0.033,Customer reports service outage in Data Export. They need help because the issue affects only one user. immediately.,116,1,0,34.0,Sophie,2,5.37,147,0,2025-09-25 20:34:38,1,18.13,Critical,1
TCK-202504201,ACC-97715,SMB,Greater Manchester,email,Payments,billing_query,High,2025-12-27 05:24:00,Saturday,5,19.0,9020.92,5,0.387,Account team escalated a customer case connected to Payments. Main issue: billing query. Customer mentions credit.,114,0,1,39.0,Ava,17,6.97,90,0,2025-12-27 23:39:50,1,18.26,High,0
TCK-202504202,ACC-68663,Public Sector,Yorkshire,phone,Reporting,performance,Medium,2025-11-21 03:20:00,Friday,3,25.0,15869.39,1,0.589,The user cannot complete a workflow in Reporting. Error appears during performance.,83,0,0,0.0,Muhammad,22,3.67,1,0,2025-11-22 00:10:19,0,20.84,Medium,0
TCK-202504203,ACC-54962,Mid-Market,London,chat,Mobile App,data_quality,Critical,2025-09-06 18:45:00,Saturday,18,42.0,18348.67,0,0.184,Account team escalated a customer case connected to Mobile App. Main issue: data quality. ASAP.,95,1,0,26.0,Muhammad,29,7.33,206,0,2025-09-07 20:21:55,1,25.62,Critical,1
TCK-202504204,ACC-40299,SMB,Scotland,web,Mobile App,bug,High,2025-09-23 14:52:00,Tuesday,14,29.0,10477.55,0,-0.708,Client asks for urgent support regarding bug; impact: payment processing is blocked.,84,0,0,40.0,George,19,4.66,308,0,2025-09-24 12:41:45,0,21.83,High,0
TCK-202504205,ACC-26069,Public Sector,London,email,Api Integration,refund_request,Critical,2025-11-07 16:52:00,Friday,16,19.0,46295.45,1,0.261,Account team escalated a customer case connected to API Integration. Main issue: refund request. Customer mentions chargeback.,126,0,1,53.0,Muhammad,15,2.96,141,1,2025-11-09 06:39:56,1,37.8,Critical,1
TCK-202504206,ACC-15494,Mid-Market,London,web,Api Integration,service_outage,Critical,2025-11-29 08:22:00,Saturday,8,35.0,19932.12,4,-0.53,Customer reports service outage in API Integration. They need help because monthly reporting is delayed. urgent.,112,1,0,38.0,Mia,32,1.61,62,0,2025-11-30 11:23:18,1,27.02,Critical,1
TCK-202504207,ACC-82753,SMB,London,email,Billing,data_quality,Medium,2026-01-26 04:50:00,Monday,4,36.0,7700.27,0,0.494,Customer reports data quality in Billing. They need help because the renewal review is due.,91,0,0,21.0,Mia,11,8.34,83,0,2026-01-27 06:30:38,0,25.68,Medium,0
TCK-202504208,ACC-53476,Mid-Market,Yorkshire,web,Workflow Automation,billing_query,High,2025-11-02 18:48:00,Sunday,18,44.0,12078.35,2,-0.04,The user cannot complete a workflow in Workflow Automation. Error appears during billing query. Customer mentions refund.,121,0,1,35.0,Ava,12,6.32,168,0,2025-11-03 21:11:44,1,26.4,High,1
TCK-202504209,ACC-47779,SMB,Scotland,chat,Account Access,performance,Medium,2025-11-10 00:07:00,Monday,0,17.0,23451.27,1,0.754,The user cannot complete a workflow in Account Access. Error appears during performance. deadline.,98,1,0,37.0,Harry,13,9.52,279,1,2025-11-11 11:18:57,0,35.2,Medium,0
TCK-202504210,ACC-46610,Mid-Market,West Midlands,web,Api Integration,billing_query,High,2026-01-23 08:59:00,Friday,8,21.0,13124.87,2,-0.007,Ticket raised through support queue for API Integration; customer notes billing query and asks for next steps.,110,0,0,40.0,Sophie,17,7.14,45,0,2026-01-23 23:01:02,0,14.03,High,0
TCK-202504211,ACC-57108,Enterprise,South West,phone,Billing,bug,Critical,2025-11-06 09:52:00,Thursday,9,49.0,81568.53,0,-0.371,The user cannot complete a workflow in Billing. Error appears during bug.,73,0,0,55.0,Isla,4,2.14,155,0,2025-11-07 16:10:54,1,30.32,Critical,1
TCK-202504212,ACC-30015,SMB,Yorkshire,chat,Security,how_to,High,2026-02-10 03:19:00,Tuesday,3,0.0,34633.46,0,-0.317,Ticket raised through support queue for Security; customer notes how to and asks for next steps.,96,0,0,27.0,Harry,1,3.13,134,0,2026-02-10 09:06:34,0,5.79,High,0
TCK-202504213,ACC-45533,SMB,West Midlands,web,Mobile App,refund_request,Critical,2025-10-04 03:25:00,Saturday,3,42.0,28164.54,2,-0.96,Customer reports refund request in Mobile App. They need help because an integration partner is blocked. Customer mentions chargeback.,134,0,1,27.0,Isla,4,6.2,223,0,2025-10-05 05:49:47,1,26.41,Critical,1
TCK-202504214,ACC-86968,SMB,West Midlands,partner portal,Api Integration,service_outage,Critical,2025-10-23 18:55:00,Thursday,18,33.0,29436.13,0,0.555,Account team escalated a customer case connected to API Integration. Main issue: service outage. ASAP.,102,1,0,34.0,Mia,26,24.01,213,0,2025-10-25 02:58:11,1,32.05,Critical,1
TCK-202504215,ACC-16216,Mid-Market,Scotland,web,Security,performance,High,2026-02-20 20:07:00,Friday,20,43.0,12423.65,0,-0.636,Ticket raised through support queue for Security; customer notes performance and asks for next steps.,101,0,0,14.0,Oliver,15,3.39,83,0,2026-02-21 23:44:19,1,27.62,High,1
TCK-202504216,ACC-76482,Mid-Market,West Midlands,phone,Mobile App,billing_query,Critical,2025-10-05 14:19:00,Sunday,14,5.0,17922.89,0,0.571,Client asks for urgent support regarding billing query; impact: monthly reporting is delayed.,93,0,0,45.0,Oliver,15,17.56,139,0,2025-10-06 05:59:25,1,15.67,High,0
TCK-202504217,ACC-96300,SMB,Scotland,phone,Account Access,access_request,Low,2025-09-30 03:12:00,Tuesday,3,19.0,7020.94,0,0.556,Account team escalated a customer case connected to Account Access. Main issue: access request.,95,0,0,19.0,Isla,12,4.13,102,0,2025-09-30 04:32:15,0,1.34,Low,0
TCK-202504218,ACC-91294,Mid-Market,South West,chat,Data Export,billing_query,Medium,2026-01-04 08:04:00,Sunday,8,14.0,3985.7,4,-0.479,Customer reports billing query in Data Export. They need help because a senior stakeholder is waiting.,102,0,0,29.0,Oliver,23,1.47,7,1,2026-01-05 09:15:54,0,25.2,Medium,0
TCK-202504219,ACC-13652,SMB,Greater Manchester,partner portal,Payments,access_request,High,2026-02-22 15:14:00,Sunday,15,27.0,3409.75,0,0.085,Account team escalated a customer case connected to Payments. Main issue: access request.,89,0,0,52.0,Amelia,3,22.11,45,0,2026-02-22 23:35:12,1,8.35,High,0
TCK-202504220,ACC-83458,Mid-Market,Yorkshire,email,Mobile App,how_to,Critical,2026-01-30 16:11:00,Friday,16,47.0,5191.08,0,-0.649,Client asks for urgent support regarding how to; impact: a senior stakeholder is waiting.,89,0,0,65.0,Ava,8,17.6,337,0,2026-02-01 03:54:50,1,35.73,Critical,1
TCK-202504221,ACC-81216,Enterprise,Scotland,partner portal,Workflow Automation,billing_query,Critical,2026-01-21 09:55:00,Wednesday,9,8.0,61317.1,6,-0.009,Ticket raised through support queue for Workflow Automation; customer notes billing query and asks for next steps.,114,0,0,58.0,Amelia,41,0.36,299,0,2026-01-22 07:36:54,1,21.7,Critical,1
TCK-202504222,ACC-64402,Mid-Market,London,chat,Workflow Automation,access_request,High,2025-10-22 03:00:00,Wednesday,3,0.0,26588.72,2,-0.772,Customer reports access request in Workflow Automation. They need help because the renewal review is due.,105,0,0,16.0,Grace,1,11.25,208,0,2025-10-23 01:19:31,0,22.33,High,0
TCK-202504223,ACC-97586,SMB,Scotland,web,Billing,performance,Medium,2025-11-08 21:22:00,Saturday,21,27.0,4842.75,1,-0.419,Account team escalated a customer case connected to billing. Main issue: performance.,85,0,0,25.0,Sophie,22,5.93,153,0,2025-11-09 15:44:48,0,18.38,Medium,0
TCK-202504224,ACC-81257,Mid-Market,Yorkshire,email,Api Integration,service_outage,Critical,2026-01-10 16:32:00,Saturday,16,47.0,26750.57,2,-0.289,Customer reports service outage in API Integration. They need help because the customer is threatening cancellation. urgent.,124,1,0,33.0,Amelia,10,5.17,105,0,2026-01-11 23:55:03,1,31.38,Critical,1
TCK-202504225,ACC-47135,SMB,Yorkshire,phone,Data Export,how_to,High,2025-09-01 22:21:00,Monday,22,41.0,14501.36,5,-0.021,Account team escalated a customer case connected to Data Export. Main issue: how to.,84,0,0,45.0,Grace,32,3.55,167,0,2025-09-02 18:58:11,0,20.62,High,0
TCK-202504226,ACC-56048,SMB,Wales,web,Payments,performance,Medium,2025-12-14 18:33:00,Sunday,18,30.0,14438.29,1,0.26,Client asks for urgent support regarding performance; impact: monthly reporting is delayed.,91,0,0,19.0,Amelia,15,4.15,1,0,2025-12-15 22:24:35,0,27.86,Medium,0
TCK-202504227,ACC-41656,SMB,Yorkshire,email,Reporting,bug,High,2026-01-06 22:44:00,Tuesday,22,14.0,13518.07,1,0.303,Client asks for urgent support regarding bug; impact: the renewal review is due. escalate.,90,1,0,48.0,Sophie,5,0.39,194,0,2026-01-07 11:59:56,1,13.27,High,0
